Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
1.920000,-0.034630,-63.696720,-0.007653,-0.007425,-0.188596,-0.154041,-0.007847,-1.885956,-63.696720,-0.187468,0.000000
1.930000,-0.028297,-63.785683,-0.007640,-0.007422,-0.188518,-0.125873,-0.006412,-1.885175,-63.785683,-0.187312,0.000000
1.940000,-0.023087,-63.652241,-0.007627,-0.007418,-0.188405,-0.102694,-0.005231,-1.884048,-63.652241,-0.187139,0.000000
1.950000,-0.014893,-63.785683,-0.007636,-0.007412,-0.188275,-0.066245,-0.003375,-1.882747,-63.785683,-0.186983,0.000000
1.960000,-0.004471,-63.696720,-0.007644,-0.007407,-0.188127,-0.019887,-0.001013,-1.881273,-63.696720,-0.186809,0.000000
1.970000,0.002609,-63.696720,-0.007636,-0.007401,-0.187980,0.011607,0.000591,-1.879799,-63.696720,-0.186636,0.000000
1.980000,0.001862,-63.741203,-0.007627,-0.007394,-0.187806,0.008281,0.000422,-1.878064,-63.741203,-0.186480,0.000000
1.990000,0.007820,-63.741203,-0.007610,-0.007386,-0.187616,0.034786,0.001772,-1.876156,-63.741203,-0.186306,0.000000
2.000000,0.011543,-63.785683,-0.007601,-0.007378,-0.187407,0.051347,0.002616,-1.874075,-63.785683,-0.186150,0.000000
2.010000,0.032768,-63.696720,-0.007597,-0.007370,-0.187199,0.145760,0.007425,-1.871993,-63.696720,-0.185977,0.000000
2.020000,0.025322,-63.785683,-0.007584,-0.007363,-0.187009,0.112638,0.005738,-1.870086,-63.785683,-0.185803,0.000000
2.030000,0.005585,-63.785683,-0.007580,-0.007357,-0.186870,0.024842,0.001266,-1.868698,-63.785683,-0.185647,0.000000
2.040000,-0.002975,-63.696720,-0.007562,-0.007351,-0.186722,-0.013236,-0.000674,-1.867224,-63.696720,-0.185474,0.000000
2.050000,-0.010422,-63.741203,-0.007562,-0.007344,-0.186549,-0.046358,-0.002362,-1.865489,-63.741203,-0.185317,0.000000
2.060000,-0.003723,-63.785683,-0.007575,-0.007336,-0.186332,-0.016561,-0.000844,-1.863321,-63.785683,-0.185144,0.000000
2.070000,0.011543,-63.785683,-0.007558,-0.007328,-0.186124,0.051347,0.002616,-1.861240,-63.785683,-0.184971,0.000000
2.080000,-0.000740,-63.785683,-0.007558,-0.007320,-0.185916,-0.003292,-0.000168,-1.859159,-63.785683,-0.184814,0.000000
2.090000,-0.042076,-63.741203,-0.007524,-0.007313,-0.185742,-0.187164,-0.009535,-1.857424,-63.741203,-0.184641,0.000000
2.100000,-0.035378,-63.785683,-0.007532,-0.007308,-0.185612,-0.157367,-0.008017,-1.856123,-63.785683,-0.184485,0.000000
2.110000,-0.040588,-63.741203,-0.007528,-0.007303,-0.185500,-0.180546,-0.009197,-1.854996,-63.741203,-0.184311,0.000000
