Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
0.800000,-0.034630,-459.132385,-0.008528,-0.003655,-0.092828,-0.154041,-0.007847,-0.928276,-459.132385,-0.091744,0.000000
0.810000,-0.025696,-459.176849,-0.008498,-0.003648,-0.092654,-0.114301,-0.005823,-0.926542,-459.176849,-0.091570,0.000000
0.820000,-0.010803,-459.132385,-0.008459,-0.003641,-0.092473,-0.048055,-0.002448,-0.924726,-459.132385,-0.091414,0.000000
0.830000,-0.015266,-459.087891,-0.008468,-0.003634,-0.092308,-0.067908,-0.003459,-0.923075,-459.087891,-0.091241,0.000000
0.840000,-0.003723,-459.176849,-0.008455,-0.003628,-0.092152,-0.016561,-0.000844,-0.921516,-459.176849,-0.091085,0.000000
0.850000,-0.001122,-459.132385,-0.008438,-0.003623,-0.092013,-0.004989,-0.000254,-0.920131,-459.132385,-0.090912,0.000000
0.860000,-0.002609,-459.176849,-0.008451,-0.003619,-0.091918,-0.011607,-0.000591,-0.919177,-459.176849,-0.090738,0.000000
0.870000,0.017502,-459.176849,-0.008438,-0.003615,-0.091822,0.077852,0.003966,-0.918223,-459.176849,-0.090582,0.000000
0.880000,0.008194,-459.132385,-0.008438,-0.003611,-0.091718,0.036449,0.001857,-0.917178,-459.132385,-0.090408,0.000000
0.890000,0.005211,-459.087891,-0.008429,-0.003607,-0.091622,0.023179,0.001181,-0.916225,-459.087891,-0.090252,0.000000
0.900000,0.011917,-459.087891,-0.008442,-0.003600,-0.091432,0.053010,0.002700,-0.914317,-459.087891,-0.090079,0.000000
0.910000,0.008194,-459.176849,-0.008412,-0.003589,-0.091154,0.036449,0.001857,-0.911539,-459.176849,-0.089906,0.000000
0.920000,0.001114,-459.132385,-0.008403,-0.003576,-0.090842,0.004955,0.000252,-0.908420,-459.132385,-0.089749,0.000000
0.930000,0.006332,-459.087891,-0.008351,-0.003567,-0.090591,0.028168,0.001435,-0.905907,-459.087891,-0.089576,0.000000
0.940000,0.006699,-459.176849,-0.008377,-0.003559,-0.090408,0.029797,0.001518,-0.904083,-459.176849,-0.089420,0.000000
0.950000,-0.023087,-459.176849,-0.008382,-0.003553,-0.090252,-0.102694,-0.005231,-0.902523,-459.176849,-0.089246,0.000000
